#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 33N01: Rose Creek Faro, YK
# 
# Data items provided in this file:
#
# Element Name           Value Type       Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Collection date  None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Depth             Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent  Value            None           Instantaneous - Start of Month  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rose Creek Faro (33N01) 
# Yukon Territory  SNOW COURSE/AERIAL MARKER Site - 1080 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 2, 2021 8:26:28 AM GMT-08:00
#
Water Year,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun
,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values,Snow Water Equivalent Collection Date Start of Month Values,Snow Depth (in) Start of Month Values,Snow Water Equivalent (in) Start of Month Values
1975,,,,,,,Mar 02,20,4.1,Apr 03,19,3.6,May 01,0,0.0,,,
1976,,,,,,,Mar 01,21,3.8,Apr 05,20,3.6,Apr 30,0,0.0,,,
1977,,,,Feb 01,19,3.5,Mar 01,19,3.5,Apr 01,21,3.7,May 02,0,0.0,,,
1978,,,,Feb 02,13,2.0,Mar 02,13,2.0,Apr 03,9,1.7,May 02,0,0.0,,,
1979,,,,Feb 01,25,3.7,Mar 01,26,4.4,Apr 02,30,6.1,May 01,0,0.0,,,
1980,,,,Feb 01,18,3.4,Feb 29,19,3.4,Mar 31,20,3.5,May 03,0,0.0,,,
1981,,,,Feb 02,13,2.3,Mar 03,19,3.4,Apr 01,16,3.3,May 01,0,0.0,,,
1982,,,,Feb 01,13,1.9,Mar 01,16,2.7,Apr 01,17,3.2,Apr 30,0,0.0,,,
1983,,,,Feb 01,22,3.0,Mar 01,22,3.4,Mar 31,24,3.9,Apr 29,0,0.0,,,
1984,,,,Jan 31,22,3.0,Feb 28,22,4.6,Mar 28,22,5.0,Apr 30,0,0.0,,,
1985,,,,Jan 30,18,3.0,Mar 01,27,4.8,Mar 29,25,6.0,Apr 29,23,5.5,,,
1986,,,,,,,Feb 25,23,3.9,Apr 01,27,5.6,Apr 30,15,4.4,,,
1987,,,,,,,,,,,,,,,,,,
1988,,,,,,,,,,,,,,,,,,
1989,,,,,,,,,,,,,,,,,,
1990,,,,,,,,,,,,,,,,,,
